"CUSEC","cod_provincia","nom_provincia","cod_comarca","nom_comarca","cod_municipi","nom_municipi"
"0801902171","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801902172","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801902173","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903001","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903002","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903003","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903004","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903005","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903006","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903007","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903008","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903009","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903010","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903011","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903012","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903013","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903014","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903015","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903016","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903017","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903018","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903019","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903020","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903021","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903022","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903023","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903024","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903025","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903026","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903027","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903028","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903029","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903030","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903031","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903032","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903033","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903034","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903035","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903036","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903037","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903038","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903039","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903040","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903041","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903042","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903043","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903044","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903045","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903046","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903047","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903048","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903049","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903050","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903051","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903052","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903053","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903054","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903055","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903056","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903057","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903058","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903059","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903060","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903061","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903062","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903063","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903064","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903065","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903066","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903067","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903068","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903069","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903070","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903071","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903072","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903073","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903074","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903075","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903076","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903077","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903078","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903079","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903080","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903081","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903082","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903083","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903084","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903085","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903086","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903087","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903088","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903089","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903090","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903091","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903092","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903093","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903094","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903095","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903096","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903097","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903098","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903099","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903100","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903101","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903102","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903103","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903104","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903105","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903106","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903107","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903108","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903109","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903110","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903111","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903112","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903113","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903114","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903211","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903212","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801903213","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904001","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904002","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904003","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904004","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904005","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904006","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904007","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904008","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904009","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904010","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904011","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904012","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904013","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904014","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904015","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904016","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904017","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904018","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904019","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904020","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904021","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904022","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904023","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904024","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904025","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904026","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904027","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904028","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904029","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904030","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904031","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904032","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904033","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904034","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904035","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904036","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904037","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904038","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904039","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904040","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904041","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904042","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904043","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904044","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904045","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904046","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904047","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904048","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904049","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904050","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904051","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904052","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904053","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904054","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904055","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904056","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801904084","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905001","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905002","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905003","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905004","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905005","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905006","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905007","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905008","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905009","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905010","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905011","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905012","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905013","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905014","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905015","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905016","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905017","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905018","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905019","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905020","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905021","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905022","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905023","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905024","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905025","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905026","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905027","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905028","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905029","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905030","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905031","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905032","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905033","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905034","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905035","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905036","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905037","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905038","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905039","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905040","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905041","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905042","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905043","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905044","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905045","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905046","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905047","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905048","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905049","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905050","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905051","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905052","08","Barcelona","13","Barcelonès","08019","Barcelona"
"0801905053","08","Barcelona","13","Barcelonès","08019","Barcelona"
